,id,author_id,text,created_at
75,1511022916619579392,1382324723585933319,"Why does Putin want Ukriane ? 🇷🇺🔥🇺🇦👇
#UkraineUnderAttaсk #GenocideOfUkrainians #UkraineRussiaWar #Ukraine #PutinWarCrimes #TejRan #WarCrimes #nato #iplmemes #StandWithUkraine #WillSmith #GrammyAwards #nasdaily #IPL2022 #SRHvLSG https://t.co/XxWV2pMDlt",2022-04-04T16:48:31.000Z
76,1511022744430915584,17636778,"#Oscars #WillSmith #Denzel #TDJakes we know why #DenzelWashington broached the apocryphal #Satan becuz of his ties to #Christianity &amp; we all make mistakes but this was borderline psychotic &amp; there's NO EXCUSE, NO JUSTIFICATION
https://t.co/U7nni7vRxU",2022-04-04T16:47:50.000Z
77,1511022742534991872,280333625,#WillSmith to everyone except the person he is mad at https://t.co/qc5jOIMVgd,2022-04-04T16:47:49.000Z
78,1511022346169028610,2702394775,"Two Points on #WillSmith's Slap.

by members of the National Tour to Get Organized for an ACTUAL Revolution

https://t.co/0HugMUtoWu",2022-04-04T16:46:15.000Z
79,1511021324478541826,1242516085397532672,the Controversial hit single PsychoFreak will be out this Friday 🖤 #Willow #WillSmith #ThatGirl #Camila #OleGirl #WillowThisisntyou  https://t.co/rSVOJpyOTl,2022-04-04T16:42:11.000Z
80,1511021219944046600,1369398062364438531,"When Somebody Say Something Crazy.
#WillSmith https://t.co/T8hwElU9Gs",2022-04-04T16:41:46.000Z
81,1511020981627899907,193796574,Which #comicbook will have an homage cover to this image first? Some people also use the “cover swipe” term as well. Will it be Deadpool slapping Wolverine? Batman slapping Robin? What’s it gonna  be?! #ChrisRock #willsmith #theslap #MarvelComics #dccomics #idw #imagecomics https://t.co/1uGlNwgOQZ,2022-04-04T16:40:50.000Z
82,1511020964510842883,310203950,I have always been a fan and when you watch someone and think there a really nice person a gentleman I thought this of will smith that he was a genuine nice person how wrong can someone be  #WillSmith,2022-04-04T16:40:46.000Z
83,1511020938548105218,3015110439,"#RacistUkraine supporters in Hollywood hate #WillSmith.....
https://t.co/pPNapQBXgx",2022-04-04T16:40:39.000Z
84,1511020822634409989,635571466,Look what I found! King Richard(Will Smith) collectible. #willsmith #JadaPinkettSmith #ChrisRock #WrestleMania #Russia #https://rarible.com/token/flow/A.01ab36aaf654a13e.RaribleNFT:195416 #rarible #flow #nonfungible #digitalasset #nft via @rarible,2022-04-04T16:40:12.000Z
85,1511020821510336514,73219066,Trevor Noah Subtly SHADES Will Smith &amp; Chris Rock Oscars Slap At Grammys https://t.co/zcXrJ8iL8N a través de @YouTube #TrevorNoah #WillSmith #ChrisRock,2022-04-04T16:40:11.000Z
86,1511020814786875397,572736744,Tip my hat to #denzelwashington. 🙏🏻 #lovewins #willsmith #chrisrock #Oscars https://t.co/qo7Qt1tOb4,2022-04-04T16:40:10.000Z
87,1511020787943182339,20461099,I forgot I did this joke about #WillSmith 10 years ago... am I next? https://t.co/OYFC7qyD5A,2022-04-04T16:40:03.000Z
88,1511020585442107395,1192837816889294849,"Stay clear from the #WILLSMITHINU token pump-and–dump scheme.

This token was launched last Monday after #WillSmith slapped #ChrisRock during Sunday’s #Oscars ceremony. 

Its price pumped a 1000% the day following the incident, only to crash 80% since then.

#dyor https://t.co/bYqFxSVctG",2022-04-04T16:39:15.000Z
89,1511019776692338691,957336331063037953,"https://t.co/ZIK9SixxSy
Episode 17 is live! We talk about the Moon Knight premiere (and have wildly different opinions on it), the Oscars slap and the Halo show!
#Oscars #WillSmith #HaloTheSeries #Halo #HaloSeries #MoonKnight #MarvelStudios #disneyplus #OscarIsaac",2022-04-04T16:36:02.000Z
90,1511019514393153538,1497618738438455296,"where's yakuza ishin?
@RGGStudio @SEGA  @PlayStation 
#willsmithslap 
#yakuzaishin
#WillSmith https://t.co/2yvegjyvlm",2022-04-04T16:35:00.000Z
91,1511019302555693067,546358387,"#WillSmith was wrong, but he can take pride in the fact that he has NEVER done nor said anything to #exploit anyone for #money. https://t.co/hamb6ZK6Zr",2022-04-04T16:34:09.000Z
92,1511018701407100928,885184995089952770,"Get my art printed on awesome products. Support me at Redbubble #RBandME:  https://t.co/F4wzB1CKwX #findyourthing #redbubble
#WillSmith #WillSmithAssault #willsmithslap",2022-04-04T16:31:46.000Z
93,1511018527066673157,264553115,Glad I didn’t watch @RecordingAcad last night to watch a yte CisHet comedian sex abuser that has dropped the “n” word with the hard “er” get an award.  And I’m sure everyone was booty clapping hard for him while jokes were being made about #WillSmith. Karma be swift on them.,2022-04-04T16:31:04.000Z
94,1511018504685768704,255545275,IDK anything 'bout a #WillSmith #ChrisRock #SlapChrisRock I do know #this #slaps on #bandcamp #Spotify &amp; all other percentiles of a penny paying #Streaming #services #hiphop #rap #HipHopMusic #music  (@RICHelDIOS):  https://t.co/cypD28e0qo,2022-04-04T16:30:59.000Z
95,1511018484746141705,885184995089952770,Get my art printed on awesome products. Support me at Redbubble #RBandME:  https://t.co/9x5LlUD0qr #findyourthing #redbubble #WillSmith #WillSmithAssault #willsmithslap,2022-04-04T16:30:54.000Z
96,1511018327849594881,719652142856843266,"EP217 | #willsmith #chrisrock #oscars #nfl #ncaa and more!

https://t.co/MXtCeMngZB
#podcast on all streaming platforms
On @BleavPodcasts

Livestream Weds 6:30pm PST/9:30pm EST!
Sponsors: https://t.co/BRL4aEmYh0 &amp; https://t.co/Hku0v5BqS4 https://t.co/IEpmVOvdxE",2022-04-04T16:30:17.000Z
97,1511018267770601489,21906715,"#AmySchumer had some things to say! The comedian vented about ""toxic masculinity"" during her first public appearance since hosting the 2022 #Oscars gave her a front-row seat to the #WillSmith and #ChrisRock drama.
https://t.co/NVWSmmdMA5",2022-04-04T16:30:03.000Z
98,1511018264872337412,885184995089952770,"#WillSmith #WillSmithAssault #willsmithslap
Get my art printed on awesome products. Support me at Redbubble #RBandME:  https://t.co/ybV6byd3HM #findyourthing #redbubble",2022-04-04T16:30:02.000Z
99,1511018256324341764,3911239745,Podcast time! Watch tomorrow on my @PerezHilton YouTube or listen NOW! Talking #Grammys! The latest in the #WillSmith saga! Who else is obsessed with #JuliaFox? #HarryStyles juiciness! And more! Listen to @ThePerezHilton Podcast with @ChrisBooker at https://t.co/4o3dHcDUE0 https://t.co/IRSR2nQjS5,2022-04-04T16:30:00.000Z
100,1511018208576294915,25509620,Run up! #askflipman #RealEstate #realestateinvesting #finance #investment #ChrisRock #WillSmith https://t.co/hOukHs0tOS,2022-04-04T16:29:48.000Z
101,1511018071384805380,2331243922,Ive literally never seen stand up irl but I will now to fight the comedian Thanks #willsmith https://t.co/RU6wOpeSOv,2022-04-04T16:29:16.000Z
102,1511017864215552009,3015110439,"Whilst liars pretend to be ""outraged "" by the OBVIOUSLY FAKE #WILLSMITH ""SLAP"", this is going on....
 #Hypocrisy 
https://t.co/4NHnIef1QA",2022-04-04T16:28:26.000Z
103,1511017620002074625,2683316766,When will #WillSmith &amp; the slap #ChrisRock end? Will has become a joke even considered a fool for staying with his wife #JadaPinkettSmith because she may have more skeletons but #love makes people #fools &amp; so does heartbreak. Sometimes it's hard to let go https://t.co/YtIWz0clpL,2022-04-04T16:27:28.000Z
104,1511017485260275713,149021474,Can someone tell #WillSmith we miss him,2022-04-04T16:26:56.000Z
105,1511017228094914565,2343328074,"WILL SMITH in Elden Ring how will it be composed?

New Video: 
https://t.co/SiiM3A2dOh

#ELDENRING #WillSmith #ChrisRock https://t.co/gDsx1KsxFW",2022-04-04T16:25:55.000Z
106,1511017185073897479,3950544737,"NCAA mens finals tonight, USC women won, The Grammys, mass shooting in Sacramento, mass execution in Bucha, school shooting in SC, AND this HEFFA on @Cnn was complaining about #WillSmith dancing at a party over a week ago? https://t.co/qwiy05JYZP",2022-04-04T16:25:44.000Z
107,1511017144494010369,4509862640,"Well played Mel Gibson for not having a public opinion on the #WillSmith fiasco. He knew it was coming and his team knew that the topic was a prior ""End the Interview"" point. #MelGibson #ChrisRock #Oscars2022 #FoxNews https://t.co/ayoOG2x2K0",2022-04-04T16:25:35.000Z
108,1511016958317285380,1009613448,Will Smith Fallout: These Movie Companies Are Pausing Movies And Could Lose On Backlash Against Actor $DIS $AAPL $NFLX $SONY https://t.co/yCpJAqkm6o via @Benzinga #willsmith,2022-04-04T16:24:50.000Z
109,1511016949022666764,1550018371,Bel-Air 1x10 Season 1 Episode 10 Finale ''Where To?'' REACTION &amp; COMMENTARY is up  #BelAir #WillSmith #PeacockBelAir https://t.co/Tbq49FUDB4 https://t.co/tVOfUkHyFm,2022-04-04T16:24:48.000Z
110,1511016762749464586,1289748423617449984,"#WillSmith's reputation may have taken a hit, but #Summertime remains unscathed. 🎵 😌",2022-04-04T16:24:04.000Z
111,1511016746106310667,1504882250927775747,"Can't believe a creator has created a VR Experience of the Oscars. #WillAndChris #WillSmith 

I'm amazed how far this video has gone, to the point where this needs to be in history books 
https://t.co/Rvz1Cq4TH7",2022-04-04T16:24:00.000Z
112,1511016336071274496,22632229,"Trevor Noah mocks Will Smith Oscars controversy in Grammy opening monologue

#TrevorNoah #WillSmith #GrammyAwards #Oscars https://t.co/DwRpqhl8ls",2022-04-04T16:22:22.000Z
113,1511016162972381201,863918844464726016,‘#BadBoys4’ Production Halted After #WillSmith Slapped Chris Rock At The Oscars https://t.co/x3Sot0cojv,2022-04-04T16:21:41.000Z
114,1511016049218662404,1338880193864343552,"Credit to the creator (as its on the meme itself ) gg lmao clever
 #yugioh #yugiohtcg #WillSmith https://t.co/OulCZKchh2",2022-04-04T16:21:14.000Z
115,1511015958281867265,1057109146141683713,"I saw this #meme and I was crying 😭 I’m so sick of the #WillSmith #ChrisRock memes, this #JadaPinkettSmith meme is a breath of fresh air. #workemgirl https://t.co/RkSNS0atBC",2022-04-04T16:20:52.000Z
